university_id,university_name,country,region,year,subject_area,total_students,international_students,academic_staff,student_faculty_ratio,international_student_pct,publications_count,citations_count,academic_reputation_score,employer_reputation_score,faculty_student_score,citations_per_faculty,intl_faculty_ratio,sustainability_score,employment_outcomes_score,the_teaching_score,the_research_environment,the_research_quality,the_industry_score,the_international_outlook,raw_overall_score,source_qs,source_the,rank
UNIV_958818,Seville Royal University 2,Japan,Asia,2020,Arts & Humanities,10851,2224,809,13.9,18.8,1431,4579,58.5,55.5,61.1,15.0,23.5,58.4,50.5,60,58.7,20.0,76.0,28.2,61.1,QS World University Rankings,Times Higher Education World University Rankings,1217
UNIV_958818,Seville Royal University 2,Japan,Asia,2021,Arts & Humanities,10851,2224,809,14.0,19.5,1594,5339,60.1,60.9,60.8,15.0,24.4,56.1,59.8,60,59.2,20.0,67.2,29.2,62.7,QS World University Rankings,Times Higher Education World University Rankings,1179
UNIV_958818,Seville Royal University 2,Japan,Asia,2022,Arts & Humanities,10851,2224,809,13.7,19.7,602,2107,61.0,62.3,61.6,15.0,24.6,61.1,63.0,61,59.8,20.0,51.3,29.5,63.6,QS World University Rankings,Times Higher Education World University Rankings,1183
UNIV_958818,Seville Royal University 2,Japan,Asia,2023,Arts & Humanities,10851,2224,809,13.7,20.1,1676,6117,61.7,56.8,61.6,15.0,25.1,65.0,55.8,62,59.9,20.0,83.5,30.2,64.4,QS World University Rankings,Times Higher Education World University Rankings,1194
UNIV_958818,Seville Royal University 2,Japan,Asia,2024,Arts & Humanities,10851,2224,809,13.5,20.4,1475,5605,62.3,58.3,62.2,15.0,25.5,62.6,57.7,62,62.3,20.0,74.5,30.6,65.0,QS World University Rankings,Times Higher Education World University Rankings,1219
UNIV_651265,Central Gothenburg University,China,Asia,2020,Engineering & Technology,42814,7877,2816,15.9,16.6,2445,7824,58.9,57.5,55.5,15.0,20.8,54.1,52.5,57,58.6,20.0,60.7,24.9,61.2,QS World University Rankings,Times Higher Education World University Rankings,1208
UNIV_651265,Central Gothenburg University,China,Asia,2021,Engineering & Technology,42814,7877,2816,15.7,17.1,2820,9447,60.0,57.5,56.0,15.0,21.4,62.7,54.6,58,60.9,20.0,85.4,25.7,62.4,QS World University Rankings,Times Higher Education World University Rankings,1200
UNIV_651265,Central Gothenburg University,China,Asia,2022,Engineering & Technology,42814,7877,2816,15.6,17.7,1716,6006,61.2,56.5,56.3,15.0,22.1,64.0,53.6,59,61.4,20.0,70.4,26.5,63.6,QS World University Rankings,Times Higher Education World University Rankings,1183
UNIV_651265,Central Gothenburg University,China,Asia,2023,Engineering & Technology,42814,7877,2816,15.4,18.0,3180,11607,61.5,59.9,56.9,15.0,22.5,58.5,60.0,59,60.4,20.0,83.1,27.0,64.0,QS World University Rankings,Times Higher Education World University Rankings,1219
UNIV_651265,Central Gothenburg University,China,Asia,2024,Engineering & Technology,42814,7877,2816,15.1,18.3,2684,10199,62.9,58.4,57.7,15.0,22.9,56.6,58.6,60,60.3,20.0,46.0,27.5,65.4,QS World University Rankings,Times Higher Education World University Rankings,1197
UNIV_739597,Pohang Catholic University,China,Asia,2020,Natural Sciences,21045,3935,1315,16.6,17.2,1043,3337,60.1,55.4,53.5,15.0,21.5,57.7,56.4,57,60.3,20.0,43.9,25.8,60.8,QS World University Rankings,Times Higher Education World University Rankings,1234
UNIV_739597,Pohang Catholic University,China,Asia,2021,Natural Sciences,21045,3935,1315,16.5,17.8,1342,4495,60.7,62.0,53.8,15.0,22.2,58.7,55.9,57,61.4,20.0,61.1,26.7,61.4,QS World University Rankings,Times Higher Education World University Rankings,1259
UNIV_739597,Pohang Catholic University,China,Asia,2022,Natural Sciences,21045,3935,1315,16.3,17.7,1041,3643,62.1,61.7,54.4,15.0,22.1,63.7,59.4,58,58.9,20.0,93.0,26.5,62.8,QS World University Rankings,Times Higher Education World University Rankings,1235
UNIV_739597,Pohang Catholic University,China,Asia,2023,Natural Sciences,21045,3935,1315,16.2,18.2,1766,6445,63.7,64.6,54.6,15.0,22.8,58.1,60.0,59,61.7,20.0,46.1,27.3,64.5,QS World University Rankings,Times Higher Education World University Rankings,1188
UNIV_739597,Pohang Catholic University,China,Asia,2024,Natural Sciences,21045,3935,1315,16.1,18.7,2074,7881,64.3,63.0,54.9,15.0,23.4,63.1,62.1,60,64.5,20.0,78.4,28.0,65.1,QS World University Rankings,Times Higher Education World University Rankings,1212
UNIV_301966,Leeds University of Arts and Sciences,Singapore,Asia,2020,Social Sciences & Management,34086,3647,2213,16.2,9.3,1188,3801,64.3,64.7,54.6,15.0,11.6,63.3,65.3,59,63.6,20.0,89.2,15.0,61.8,QS World University Rankings,Times Higher Education World University Rankings,1171
UNIV_301966,Leeds University of Arts and Sciences,Singapore,Asia,2021,Social Sciences & Management,34086,3647,2213,15.9,9.5,1175,3936,64.9,65.1,55.5,15.0,11.9,63.6,59.9,60,65.5,20.0,45.4,15.0,62.4,QS World University Rankings,Times Higher Education World University Rankings,1200
UNIV_301966,Leeds University of Arts and Sciences,Singapore,Asia,2022,Social Sciences & Management,34086,3647,2213,15.7,10.0,1071,3748,66.4,62.8,56.0,15.0,12.5,60.0,60.5,61,66.1,20.0,66.8,15.0,63.9,QS World University Rankings,Times Higher Education World University Rankings,1167
UNIV_301966,Leeds University of Arts and Sciences,Singapore,Asia,2023,Social Sciences & Management,34086,3647,2213,15.4,10.4,2159,7880,66.5,68.3,56.9,15.0,13.0,61.4,65.3,62,65.6,20.0,66.6,15.6,64.0,QS World University Rankings,Times Higher Education World University Rankings,1219
UNIV_301966,Leeds University of Arts and Sciences,Singapore,Asia,2024,Social Sciences & Management,34086,3647,2213,15.5,11.0,1536,5836,68.0,64.8,56.6,15.0,13.8,56.8,64.9,62,64.8,20.0,41.7,16.5,65.3,QS World University Rankings,Times Higher Education World University Rankings,1204
UNIV_265642,Houston Metropolitan University,China,Asia,2020,Life Sciences & Medicine,22886,2952,1495,16.0,11.0,716,2291,61.6,62.5,55.2,15.0,13.8,52.7,60.4,58,58.6,20.0,67.5,16.5,61.3,QS World University Rankings,Times Higher Education World University Rankings,1203
UNIV_265642,Houston Metropolitan University,China,Asia,2021,Life Sciences & Medicine,22886,2952,1495,15.6,11.4,621,2080,62.1,61.5,56.3,15.0,14.2,64.0,58.1,59,59.1,20.0,78.2,17.1,61.8,QS World University Rankings,Times Higher Education World University Rankings,1232
UNIV_265642,Houston Metropolitan University,China,Asia,2022,Life Sciences & Medicine,22886,2952,1495,15.5,12.2,1455,5092,63.4,62.4,56.6,15.0,15.2,62.7,57.5,60,60.6,20.0,42.7,18.3,63.1,QS World University Rankings,Times Higher Education World University Rankings,1214
UNIV_265642,Houston Metropolitan University,China,Asia,2023,Life Sciences & Medicine,22886,2952,1495,15.5,12.8,258,941,63.7,63.9,56.6,15.0,16.0,62.6,57.6,60,63.5,20.0,87.7,19.2,63.4,QS World University Rankings,Times Higher Education World University Rankings,1255
UNIV_265642,Houston Metropolitan University,China,Asia,2024,Life Sciences & Medicine,22886,2952,1495,15.2,12.8,1526,5798,64.8,65.2,57.4,15.0,16.0,56.1,63.8,61,63.6,20.0,86.7,19.2,64.5,QS World University Rankings,Times Higher Education World University Rankings,1248
UNIV_567241,Berlin University of Engineering 2,China,Asia,2020,Natural Sciences,24722,4375,1507,16.9,15.9,1529,4892,61.0,58.1,52.7,15.0,19.9,60.4,53.2,57,57.4,20.0,80.0,23.9,61.4,QS World University Rankings,Times Higher Education World University Rankings,1195
UNIV_567241,Berlin University of Engineering 2,China,Asia,2021,Natural Sciences,24722,4375,1507,16.9,16.4,1615,5410,61.7,61.3,52.7,15.0,20.5,57.6,59.6,57,61.7,20.0,59.1,24.6,62.1,QS World University Rankings,Times Higher Education World University Rankings,1219
UNIV_567241,Berlin University of Engineering 2,China,Asia,2022,Natural Sciences,24722,4375,1507,16.9,16.5,2022,7077,62.7,65.1,52.7,15.0,20.6,54.2,63.7,58,63.6,20.0,53.0,24.8,63.1,QS World University Rankings,Times Higher Education World University Rankings,1214
UNIV_567241,Berlin University of Engineering 2,China,Asia,2023,Natural Sciences,24722,4375,1507,16.6,17.0,1081,3945,62.8,62.6,53.5,15.0,21.2,64.1,56.8,58,61.2,20.0,83.1,25.5,63.2,QS World University Rankings,Times Higher Education World University Rankings,1266
UNIV_567241,Berlin University of Engineering 2,China,Asia,2024,Natural Sciences,24722,4375,1507,16.4,17.5,1549,5886,64.4,60.5,54.1,15.0,21.9,64.6,59.3,59,61.2,20.0,43.3,26.2,64.8,QS World University Rankings,Times Higher Education World University Rankings,1229
UNIV_654204,University of Bengaluru 2,China,Asia,2020,Engineering & Technology,25254,4520,1503,17.5,16.0,379,1212,58.7,55.7,51.0,15.0,20.0,54.5,52.7,55,56.0,20.0,92.1,24.0,60.9,QS World University Rankings,Times Higher Education World University Rankings,1227
UNIV_654204,University of Bengaluru 2,China,Asia,2021,Engineering & Technology,25254,4520,1503,17.4,16.5,679,2274,59.9,59.7,51.3,15.0,20.6,64.9,56.0,56,58.0,20.0,58.5,24.8,62.2,QS World University Rankings,Times Higher Education World University Rankings,1214
UNIV_654204,University of Bengaluru 2,China,Asia,2022,Engineering & Technology,25254,4520,1503,16.9,17.3,1552,5432,61.5,59.7,52.7,15.0,21.6,64.3,58.1,57,61.3,20.0,55.2,26.0,63.8,QS World University Rankings,Times Higher Education World University Rankings,1172
UNIV_654204,University of Bengaluru 2,China,Asia,2023,Engineering & Technology,25254,4520,1503,16.9,17.5,1558,5686,61.8,60.3,52.7,15.0,21.9,,60.0,57,58.7,20.0,63.5,26.2,64.2,QS World University Rankings,Times Higher Education World University Rankings,1206
UNIV_654204,University of Bengaluru 2,China,Asia,2024,Engineering & Technology,25254,4520,1503,16.9,17.8,418,1588,62.9,63.3,52.7,15.0,22.2,58.3,58.8,58,60.8,20.0,63.8,26.7,65.3,QS World University Rankings,Times Higher Education World University Rankings,1204
UNIV_787886,Waseda University of Advanced Studies 2,China,Asia,2020,Social Sciences & Management,41946,6669,3813,11.6,14.1,688,2201,61.2,57.9,67.5,15.0,17.6,57.3,58.4,64,58.1,20.0,94.3,21.1,60.6,QS World University Rankings,Times Higher Education World University Rankings,1244
UNIV_787886,Waseda University of Advanced Studies 2,China,Asia,2021,Social Sciences & Management,41946,6669,3813,11.4,14.6,918,3075,62.8,57.9,68.1,15.0,18.2,56.0,57.2,65,63.6,20.0,48.5,21.9,62.2,QS World University Rankings,Times Higher Education World University Rankings,1214
UNIV_787886,Waseda University of Advanced Studies 2,China,Asia,2022,Social Sciences & Management,41946,6669,3813,11.4,14.7,570,1995,63.5,60.9,68.1,15.0,18.4,54.4,56.7,66,60.8,20.0,41.2,22.0,63.0,QS World University Rankings,Times Higher Education World University Rankings,1222
UNIV_787886,Waseda University of Advanced Studies 2,China,Asia,2023,Social Sciences & Management,41946,6669,3813,11.1,15.7,735,2682,64.9,66.5,68.9,15.0,19.6,62.8,64.5,67,63.5,20.0,54.2,23.5,64.3,QS World University Rankings,Times Higher Education World University Rankings,1201
UNIV_787886,Waseda University of Advanced Studies 2,China,Asia,2024,Social Sciences & Management,41946,6669,3813,11.0,15.8,753,2861,65.9,64.2,69.2,15.0,19.8,61.4,61.4,68,65.9,20.0,46.9,23.7,65.3,QS World University Rankings,Times Higher Education World University Rankings,1204
UNIV_574392,Austin Metropolitan University 3,Saudi Arabia,Asia,2020,Social Sciences & Management,27657,6388,1425,20.0,21.6,1420,4544,63.3,65.0,44.0,15.0,27.0,62.3,65.9,54,60.9,20.0,40.7,32.4,61.4,QS World University Rankings,Times Higher Education World University Rankings,1195
UNIV_574392,Austin Metropolitan University 3,Saudi Arabia,Asia,2021,Social Sciences & Management,27657,6388,1425,19.8,21.4,1967,6589,64.0,62.8,44.6,15.0,26.8,55.2,62.0,54,60.6,20.0,92.7,32.1,62.0,QS World University Rankings,Times Higher Education World University Rankings,1224
UNIV_574392,Austin Metropolitan University 3,Saudi Arabia,Asia,2022,Social Sciences & Management,27657,6388,1425,19.7,22.4,1831,6408,64.9,65.5,44.8,15.0,28.0,55.1,63.8,55,63.5,20.0,66.0,33.6,62.9,QS World University Rankings,Times Higher Education World University Rankings,1227
UNIV_574392,Austin Metropolitan University 3,Saudi Arabia,Asia,2023,Social Sciences & Management,27657,6388,1425,19.4,22.5,1948,7110,65.8,68.2,45.7,15.0,28.1,64.3,67.6,56,62.3,20.0,50.6,33.8,63.8,QS World University Rankings,Times Higher Education World University Rankings,1229
UNIV_574392,Austin Metropolitan University 3,Saudi Arabia,Asia,2024,Social Sciences & Management,27657,6388,1425,19.4,23.0,1371,5209,66.7,64.8,45.7,15.0,28.8,67.2,61.2,56,67.1,20.0,70.1,34.5,64.7,QS World University Rankings,Times Higher Education World University Rankings,1236
UNIV_233480,Cordoba State University,Turkey,Asia,2020,Social Sciences & Management,34097,7944,2749,13.0,21.4,901,2883,60.9,59.4,63.6,15.0,26.8,54.3,56.9,62,61.4,20.0,48.5,32.1,60.6,QS World University Rankings,Times Higher Education World University Rankings,1244
UNIV_233480,Cordoba State University,Turkey,Asia,2021,Social Sciences & Management,34097,7944,2749,12.7,21.7,741,2482,62.1,59.1,64.4,15.0,27.1,53.4,53.5,63,58.6,20.0,89.6,32.5,61.8,QS World University Rankings,Times Higher Education World University Rankings,1232
UNIV_233480,Cordoba State University,Turkey,Asia,2022,Social Sciences & Management,34097,7944,2749,12.7,22.3,511,1788,63.8,63.5,64.4,15.0,27.9,54.7,62.7,64,65.0,20.0,63.6,33.5,63.6,QS World University Rankings,Times Higher Education World University Rankings,1183
UNIV_233480,Cordoba State University,Turkey,Asia,2023,Social Sciences & Management,34097,7944,2749,12.6,22.7,1744,6365,64.0,59.5,64.7,15.0,28.4,64.3,59.7,64,60.4,20.0,42.2,34.0,63.7,QS World University Rankings,Times Higher Education World University Rankings,1232
UNIV_233480,Cordoba State University,Turkey,Asia,2024,Social Sciences & Management,34097,7944,2749,12.4,23.9,687,2610,65.4,64.4,65.3,15.0,29.9,63.9,62.1,65,61.5,20.0,86.4,35.8,65.1,QS World University Rankings,Times Higher Education World University Rankings,1212
UNIV_528871,Darwin National University,Australia,Oceania,2020,Natural Sciences,15442,6578,1135,14.5,40.6,685,2192,62.0,60.7,59.4,15.0,50.8,57.8,58.2,61,59.0,20.0,93.3,60.9,61.9,QS World University Rankings,Times Higher Education World University Rankings,1167
UNIV_528871,Darwin National University,Australia,Oceania,2021,Natural Sciences,15442,6578,1135,14.1,41.4,-473,-1584,61.9,59.2,60.5,15.0,51.8,56.4,56.4,61,59.3,20.0,84.5,62.1,61.7,QS World University Rankings,Times Higher Education World University Rankings,1243
UNIV_528871,Darwin National University,Australia,Oceania,2022,Natural Sciences,15442,6578,1135,13.9,41.7,70,245,63.3,62.7,61.1,15.0,52.1,59.4,59.6,62,60.6,20.0,92.9,62.6,63.1,QS World University Rankings,Times Higher Education World University Rankings,1214
UNIV_528871,Darwin National University,Australia,Oceania,2023,Natural Sciences,15442,6578,1135,13.9,41.9,461,1682,64.4,63.6,61.1,15.0,52.4,65.0,61.3,63,62.8,20.0,65.1,62.8,64.3,QS World University Rankings,Times Higher Education World University Rankings,1201
UNIV_528871,Darwin National University,Australia,Oceania,2024,Natural Sciences,15442,6578,1135,13.5,42.7,488,1854,65.2,65.3,62.2,15.0,53.4,65.4,64.6,64,61.7,20.0,53.6,64.1,65.0,QS World University Rankings,Times Higher Education World University Rankings,1219
UNIV_443526,Boston National University,Australia,Oceania,2020,Social Sciences & Management,32265,12486,1698,19.4,37.1,576,1843,56.4,51.9,45.7,15.0,46.4,58.9,50.9,51,54.3,20.0,77.8,55.7,61.0,QS World University Rankings,Times Higher Education World University Rankings,1223
UNIV_443526,Boston National University,Australia,Oceania,2021,Social Sciences & Management,32265,12486,1698,19.6,37.2,1438,4817,57.0,56.2,45.1,15.0,46.5,54.6,56.1,51,57.1,20.0,44.6,55.8,61.6,QS World University Rankings,Times Higher Education World University Rankings,1248
UNIV_443526,Boston National University,Australia,Oceania,2022,Social Sciences & Management,32265,12486,1698,19.6,38.0,855,2992,58.2,58.7,45.1,15.0,47.5,63.9,56.5,52,56.6,20.0,50.8,57.0,62.9,QS World University Rankings,Times Higher Education World University Rankings,1227
UNIV_443526,Boston National University,Australia,Oceania,2023,Social Sciences & Management,32265,12486,1698,19.1,38.7,1645,6004,59.1,59.6,46.5,15.0,48.4,62.4,57.1,53,56.8,20.0,76.7,58.1,64.0,QS World University Rankings,Times Higher Education World University Rankings,1219
UNIV_443526,Boston National University,Australia,Oceania,2024,Social Sciences & Management,32265,12486,1698,18.9,39.1,837,3180,59.5,57.2,47.1,15.0,48.9,66.3,56.7,53,60.2,20.0,86.3,58.7,64.3,QS World University Rankings,Times Higher Education World University Rankings,1260
UNIV_858321,Padua University of Advanced Studies,Saudi Arabia,Asia,2020,Natural Sciences,24978,6269,1189,21.5,23.3,-54,-172,59.7,56.1,39.8,15.0,29.1,52.8,55.2,50,58.4,20.0,40.5,35.0,60.7,QS World University Rankings,Times Higher Education World University Rankings,1239
UNIV_858321,Padua University of Advanced Studies,Saudi Arabia,Asia,2021,Natural Sciences,24978,6269,1189,21.4,24.0,824,2760,61.4,61.9,40.1,15.0,30.0,59.3,61.5,51,61.9,20.0,82.2,36.0,62.4,QS World University Rankings,Times Higher Education World University Rankings,1200
UNIV_858321,Padua University of Advanced Studies,Saudi Arabia,Asia,2022,Natural Sciences,24978,6269,1189,21.3,24.0,608,2128,61.8,64.0,40.4,15.0,30.0,55.0,64.2,51,63.0,20.0,94.5,36.0,62.9,QS World University Rankings,Times Higher Education World University Rankings,1227
UNIV_858321,Padua University of Advanced Studies,Saudi Arabia,Asia,2023,Natural Sciences,24978,6269,1189,21.2,24.9,596,2175,62.1,61.7,40.6,15.0,31.1,57.7,60.1,51,59.0,20.0,74.9,37.3,63.2,QS World University Rankings,Times Higher Education World University Rankings,1266
UNIV_858321,Padua University of Advanced Studies,Saudi Arabia,Asia,2024,Natural Sciences,24978,6269,1189,21.1,25.3,677,2572,63.3,58.3,40.9,15.0,31.6,56.3,57.9,52,59.7,20.0,92.6,38.0,64.4,QS World University Rankings,Times Higher Education World University Rankings,1254
UNIV_082443,Utrecht University of Science and Technology 2,South Korea,Asia,2020,Engineering & Technology,41080,6696,2520,17.1,14.3,155,496,59.8,55.7,52.1,15.0,17.9,54.7,54.4,56,60.0,20.0,50.6,21.5,61.3,QS World University Rankings,Times Higher Education World University Rankings,1203
UNIV_082443,Utrecht University of Science and Technology 2,South Korea,Asia,2021,Engineering & Technology,41080,6696,2520,16.7,15.0,1269,4251,60.8,62.1,53.2,15.0,18.8,57.7,57.9,57,60.8,20.0,62.0,22.5,62.4,QS World University Rankings,Times Higher Education World University Rankings,1200
UNIV_082443,Utrecht University of Science and Technology 2,South Korea,Asia,2022,Engineering & Technology,41080,6696,2520,16.4,15.5,606,2121,61.0,63.4,54.1,15.0,19.4,60.5,62.2,58,58.0,20.0,94.6,23.2,62.5,QS World University Rankings,Times Higher Education World University Rankings,1248
UNIV_082443,Utrecht University of Science and Technology 2,South Korea,Asia,2023,Engineering & Technology,41080,6696,2520,16.7,15.8,1095,3996,62.5,61.3,53.2,15.0,19.8,63.1,61.8,58,61.7,20.0,89.3,23.7,64.1,QS World University Rankings,Times Higher Education World University Rankings,1212
